sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555398834063,-2.52,18.13,-10.15
ACCELEROMETER,1555398834063,1.7347965,0.3589234,10.229317
GYROSCOPE,1555398834068,-2.59,18.2,-10.85
ACCELEROMETER,1555398834068,1.7347965,0.3589234,10.229317
GYROSCOPE,1555398834073,-2.66,18.27,-11.55
ACCELEROMETER,1555398834072,1.6917256,0.29671,10.145569
GYROSCOPE,1555398834078,-2.73,18.27,-12.11
ACCELEROMETER,1555398834078,1.6917256,0.29671,10.145569
GYROSCOPE,1555398834083,-2.66,18.27,-12.46
ACCELEROMETER,1555398834083,1.6534405,0.29671,10.131211
GYROSCOPE,1555398834088,-2.8,18.34,-12.81
ACCELEROMETER,1555398834088,1.6510476,0.3589234,10.08814
GYROSCOPE,1555398834093,-3.5,18.41,-13.65
ACCELEROMETER,1555398834093,1.6510476,0.3589234,10.08814
GYROSCOPE,1555398834098,-3.5,18.41,-13.65
ACCELEROMETER,1555398834098,1.6510476,0.3589234,10.013963
GYROSCOPE,1555398834103,-4.27,18.41,-14.14
ACCELEROMETER,1555398834103,1.5266209,0.39242288,10.013963
GYROSCOPE,1555398834108,-5.04,18.34,-14.42
ACCELEROMETER,1555398834108,1.4668002,0.3900301,10.009177
GYROSCOPE,1555398834113,-5.88,18.2,-14.63
ACCELEROMETER,1555398834113,1.4668002,0.3900301,10.009177
GYROSCOPE,1555398834118,-7.35,17.92,-15.33
ACCELEROMETER,1555398834118,1.4333009,0.37567315,9.970891
GYROSCOPE,1555398834123,-7.91,17.64,-15.89
ACCELEROMETER,1555398834123,1.4333009,0.37567315,9.970891
GYROSCOPE,1555398834128,-8.68,17.29,-16.59
ACCELEROMETER,1555398834128,1.402194,0.27996024,9.939785
GYROSCOPE,1555398834133,-9.24,17.08,-16.8
ACCELEROMETER,1555398834133,1.402194,0.27996024,9.939785
GYROSCOPE,1555398834138,-9.7300005,16.87,-16.73
ACCELEROMETER,1555398834138,1.4141581,0.18424734,9.889536
GYROSCOPE,1555398834143,-9.94,16.66,-16.66
ACCELEROMETER,1555398834143,1.4141581,0.18424734,9.889536
GYROSCOPE,1555398834148,-10.01,16.52,-16.73
ACCELEROMETER,1555398834148,1.4333009,0.090927266,9.918249
GYROSCOPE,1555398834153,-10.08,16.45,-16.94
ACCELEROMETER,1555398834153,1.4333009,0.090927266,9.918249
GYROSCOPE,1555398834158,-10.36,16.38,-17.43
ACCELEROMETER,1555398834158,1.4213368,0.05503492,9.942179
GYROSCOPE,1555398834163,-10.85,16.24,-17.92
ACCELEROMETER,1555398834163,1.4213368,0.05503492,9.942179
GYROSCOPE,1555398834168,-11.34,16.1,-18.13
ACCELEROMETER,1555398834168,1.416551,-0.021535406,9.958927
GYROSCOPE,1555398834173,-11.9,15.96,-18.06
ACCELEROMETER,1555398834173,1.416551,-0.021535406,9.958927
GYROSCOPE,1555398834178,-12.67,15.75,-18.06
ACCELEROMETER,1555398834178,1.347159,-0.05503492,10.04507
GYROSCOPE,1555398834183,-13.65,15.61,-17.99
ACCELEROMETER,1555398834183,1.347159,-0.05503492,10.04507
GYROSCOPE,1555398834188,-14.63,15.47,-17.99
ACCELEROMETER,1555398834188,1.347159,-0.11724831,10.076177
GYROSCOPE,1555398834193,-15.33,15.26,-17.99
ACCELEROMETER,1555398834193,1.347159,-0.11724831,10.076177
GYROSCOPE,1555398834198,-16.1,14.9800005,-17.99
ACCELEROMETER,1555398834198,1.2825528,-0.2536392,10.0163555
GYROSCOPE,1555398834203,-16.87,14.77,-17.710001
ACCELEROMETER,1555398834203,1.2825528,-0.2536392,10.0163555
GYROSCOPE,1555398834208,-17.43,14.63,-17.57
ACCELEROMETER,1555398834208,1.2658032,-0.37567315,10.013963
GYROSCOPE,1555398834213,-17.85,14.63,-17.57
ACCELEROMETER,1555398834213,1.2658032,-0.37567315,10.013963
GYROSCOPE,1555398834218,-18.2,14.56,-17.64
ACCELEROMETER,1555398834218,1.2897315,-0.39481574,9.937392
GYROSCOPE,1555398834222,-18.41,14.56,-17.710001
ACCELEROMETER,1555398834223,1.2897315,-0.39481574,9.937392
GYROSCOPE,1555398834228,-18.55,14.63,-17.78
ACCELEROMETER,1555398834228,1.1629118,-0.4307081,9.767502
GYROSCOPE,1555398834233,-19.04,14.84,-17.78
ACCELEROMETER,1555398834233,1.1629118,-0.4307081,9.767502
GYROSCOPE,1555398834238,-19.53,15.05,-17.64
ACCELEROMETER,1555398834238,1.1341978,-0.53599226,9.652647
GYROSCOPE,1555398834243,-19.81,15.190001,-17.36
ACCELEROMETER,1555398834243,1.1341978,-0.53599226,9.652647
GYROSCOPE,1555398834248,-19.67,15.33,-16.87
ACCELEROMETER,1555398834248,0.98584294,-0.715454,9.643075
