sensor_type,timestamp_ms,data1,data2,data3
ACCELEROMETER,1555399140843,-5.5920267,-0.1914258,-12.686745
GYROSCOPE,1555399140848,70.14,-20.44,2.94
ACCELEROMETER,1555399140848,-4.575077,-0.026321048,-10.91845
GYROSCOPE,1555399140853,78.96,-39.27,5.11
ACCELEROMETER,1555399140853,-4.575077,-0.026321048,-10.91845
GYROSCOPE,1555399140858,85.05,-55.02,6.7200003
ACCELEROMETER,1555399140858,-3.8189452,0.90448695,-8.901299
GYROSCOPE,1555399140863,88.97,-67.62,6.79
ACCELEROMETER,1555399140863,-3.8189452,0.90448695,-8.901299
GYROSCOPE,1555399140867,90.16,-77.7,5.39
ACCELEROMETER,1555399140868,-3.4432716,1.7706887,-7.152147
GYROSCOPE,1555399140873,87.99,-86.31,3.57
ACCELEROMETER,1555399140873,-3.4432716,1.7706887,-7.152147
GYROSCOPE,1555399140878,82.88,-94.08,1.82
ACCELEROMETER,1555399140878,-3.3930225,2.4358933,-5.931807
GYROSCOPE,1555399140883,75.32,-101.85,0.35
ACCELEROMETER,1555399140883,-3.3930225,2.4358933,-5.931807
GYROSCOPE,1555399140888,65.31,-109.41,-0.56
ACCELEROMETER,1555399140888,-3.4791641,2.5339992,-4.955536
GYROSCOPE,1555399140893,52.920002,-116.9,-1.26
ACCELEROMETER,1555399140893,-3.4791641,2.5339992,-4.955536
GYROSCOPE,1555399140898,39.27,-123.9,-1.82
ACCELEROMETER,1555399140898,-3.48395,2.132005,-3.9984064
GYROSCOPE,1555399140903,25.62,-130.69,-2.45
ACCELEROMETER,1555399140903,-3.48395,2.132005,-3.9984064
GYROSCOPE,1555399140908,13.02,-137.2,-3.22
ACCELEROMETER,1555399140908,-3.412165,1.3734802,-3.2063823
GYROSCOPE,1555399140913,2.24,-143.64,-3.99
ACCELEROMETER,1555399140913,-3.412165,1.3734802,-3.2063823
GYROSCOPE,1555399140918,-6.3,-150.08,-4.76
ACCELEROMETER,1555399140918,-3.304488,0.5982057,-2.0937197
